Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;VisitorType;Weekend;Revenue
3;139;0;0;10;2.771.428.571;0;0.007692308;0;0;Mar;3;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;25;9.544.702.381;0;0.012742857;0;0;Mar;3;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;33;3.506.166.667;0;0.025;0;0;Mar;1;1;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;4;26.May;0;0.05;0;0;Mar;2;2;9;2;Returning_Visitor;TRUE;FALSE
1;8;0;0;5;143.5;0;0.011111111;0;0;Mar;3;2;2;3;New_Visitor;TRUE;FALSE
5;267.5;0;0;5;62.5;0.022222222;0.044444444;0;0;Mar;2;2;2;3;New_Visitor;TRUE;FALSE
1;14;0;0;6;156;0;0.04;0;0;Mar;1;1;3;1;Returning_Visitor;TRUE;FALSE
1;12;0;0;11;331.25;0.016666667;0.033333333;0;0;Mar;2;2;2;2;Returning_Visitor;TRUE;FALSE
5;114.75;0;0;8;301.5;0;0.018181818;0;0;Mar;2;4;4;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;1;1;4;9;Returning_Visitor;TRUE;FALSE
2;123;0;0;14;239;0;0.0125;0;0;Mar;2;2;1;2;New_Visitor;TRUE;FALSE
0;0;0;0;3;15;0;0.066666667;0;0;Mar;2;4;3;1;Returning_Visitor;TRUE;FALSE
4;320.5;0;0;23;1.841.171.429;0;0.003913043;0;0;Mar;1;1;1;2;New_Visitor;TRUE;FALSE
0;0;0;0;2;37.5;0;0.033333333;0;0;Mar;3;2;4;3;Returning_Visitor;TRUE;FALSE
2;34;0;0;18;671;0;0.010526316;0;0;Mar;3;2;3;11;New_Visitor;TRUE;FALSE
3;13;0;0;7;79.5;0;0.02;0;0;Mar;2;2;1;8;New_Visitor;TRUE;FALSE
0;0;0;0;2;0;0.2;0.2;0;0;Mar;2;2;3;3;Returning_Visitor;TRUE;FALSE
3;26;0;0;19;5.760.833.333;0.009090909;0.018181818;3.065.045.455;0;Mar;2;2;2;1;Returning_Visitor;TRUE;TRUE
0;0;0;0;3;77;0;0.066666667;0;0;Mar;3;6;1;9;Returning_Visitor;TRUE;FALSE
1;24;3;125.5;65;8646;0;0.011764706;0;0;Mar;2;2;1;13;Returning_Visitor;TRUE;FALSE
1;0;0;0;35;499.4;0.011764706;0.028151261;0;0;Mar;2;2;3;1;Returning_Visitor;TRUE;FALSE
9;122;1;87;50;1.694.797.619;0.008928571;0.018154762;0;0;Mar;1;1;1;3;Returning_Visitor;TRUE;FALSE
1;123;0;0;7;181.5;0;0.025;647.325;0;Mar;2;2;1;2;New_Visitor;TRUE;TRUE
5;72.5;0;0;31;6.493.071.429;0;0.001041667;3.510.378.279;0;Mar;2;7;2;2;Returning_Visitor;TRUE;TRUE
1;21;1;61;49;1.647.152.381;0;0.0008;1.443.934.888;0;Mar;2;2;7;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;9;159;0;0.022222222;0;0;Mar;2;2;1;2;Returning_Visitor;TRUE;FALSE
4;315;0;0;8;4.658.333.333;0;0.024242424;0;0;Mar;3;2;3;3;Returning_Visitor;TRUE;FALSE
6;192.5;0;0;14;327;0;0.00625;0;0;Mar;1;1;1;9;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;36;0;0.066666667;0;0;Mar;3;2;6;2;Returning_Visitor;TRUE;FALSE
3;43.5;0;0;30;2.264.333.333;0;0.010416667;0;0;Mar;2;2;1;3;Returning_Visitor;TRUE;FALSE
1;45;0;0;13;1.610.916.667;0;0.007142857;0;0;Mar;1;1;1;3;New_Visitor;TRUE;FALSE
4;43.5;0;0;39;930.3;0.001190476;0.010997732;0;0;Mar;4;5;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;37;1.229.766.667;0.005405405;0.014414414;0;0;Mar;2;2;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;3;333;0;0.066666667;0;0;Mar;2;2;2;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;27;845.5;0;0.007407407;0;0;Mar;4;1;1;11;Returning_Visitor;TRUE;FALSE
7;196;3;138.5;11;227.5;0;0.006666667;0;0;Mar;3;2;5;8;New_Visitor;TRUE;FALSE
0;0;1;29;9;2.258.333.333;0;0.02;0;0;Mar;2;2;1;3;Returning_Visitor;TRUE;FALSE
10;231;1;8;104;3.486.690.476;0.003301887;0.013104972;0;0;Mar;2;10;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;8;8.633.333.333;0;0.014583333;0;0;Mar;2;2;4;3;Returning_Visitor;TRUE;FALSE
15;1.011.361.111;2;171.5;54;1.405.131.241;0;0.006127451;3.741.814.196;0;Mar;3;2;3;2;New_Visitor;TRUE;FALSE
6;60;2;61;23;1.031.704.762;0;0.007111111;3.314.784.917;0;Mar;4;2;9;10;Returning_Visitor;TRUE;TRUE
0;0;0;0;24;9.170.833.333;0.008333333;0.031944444;0;0;Mar;3;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;3;300;13;5.091.214.286;0.006666667;0.002222222;407.932;0;Mar;3;2;7;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;12;200;0;0.047222222;0;0;Mar;2;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;9;4.598.307.692;0;0.001587302;0;0;Mar;3;2;8;2;Returning_Visitor;TRUE;FALSE
3;5.128.333.333;2;278;3;162;0;0.014285714;0;0;Mar;3;2;1;8;New_Visitor;TRUE;FALSE
0;0;0;0;19;392;0.021052632;0.052631579;0;0;Mar;2;2;5;1;Returning_Visitor;TRUE;FALSE
6;302;0;0;18;8.346.666.667;0.004761905;0.021269841;0;0;Mar;1;1;1;9;Returning_Visitor;TRUE;FALSE
0;0;0;0;2;5;0;0.1;0;0;Mar;2;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;1;1;1;9;Returning_Visitor;TRUE;FALSE
0;0;0;0;11;315.6;0;0.018181818;0;0;Mar;1;1;6;3;Returning_Visitor;TRUE;FALSE
1;0;0;0;8;1.921.666.667;0;0.025;0;0;Mar;1;1;9;9;Returning_Visitor;TRUE;FALSE
1;7;0;0;29;9.065.666.667;0;0.006896552;0;0;Mar;4;1;1;2;New_Visitor;TRUE;FALSE
2;151;0;0;19;7.163.571.429;0.004761905;0.015873016;108.692.605;0;Mar;1;1;7;1;Returning_Visitor;TRUE;TRUE
6;98;0;0;12;343;0.019444444;0.032222222;0;0;Mar;1;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;272.5;0;0.033333333;0;0;Mar;1;1;6;2;New_Visitor;TRUE;FALSE
0;0;0;0;7;2.516.666.667;0.028571429;0.011428571;0;0;Mar;3;2;1;6;Returning_Visitor;TRUE;FALSE
0;0;0;0;5;50.5;0;0.04;0;0;Mar;2;2;1;1;Returning_Visitor;TRUE;FALSE
2;197;4;219;53;1.518.761.111;0.007272727;0.005454545;0;0;Mar;1;1;6;2;Returning_Visitor;TRUE;FALSE
3;151;0;0;6;892;0;0.018518519;0;0;Mar;3;2;3;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;8;612;0;0.014285714;0;0;Mar;3;3;1;2;New_Visitor;TRUE;FALSE
0;0;0;0;6;495;0;0.02;77.96;0;Mar;1;2;9;2;Returning_Visitor;TRUE;TRUE
3;1.308.333.333;1;109;47;1.813.208.333;0;0.002083333;0;0;Mar;2;2;3;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;9;218;0;0.033333333;0;0;Mar;2;2;6;3;Returning_Visitor;TRUE;FALSE
2;27;0;0;23;1.278.090.909;0;0.008333333;0;0;Mar;2;2;2;2;New_Visitor;TRUE;FALSE
0;0;0;0;10;153;0.02;0.04;0;0;Mar;1;1;4;1;Returning_Visitor;TRUE;FALSE
9;160;0;0;48;3.946.008.333;0.007272727;0.011515152;2.032.388.105;0;Mar;2;6;1;8;Returning_Visitor;TRUE;TRUE
0;0;0;0;26;648.4;0;0.018;0;0;Mar;1;1;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;5;56;0.04;0.08;0;0;Mar;2;4;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;6;193;0;0.033333333;0;0;Mar;4;1;3;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;3;67.5;0;0.066666667;0;0;Mar;1;1;3;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;18;4.371.875;0.011111111;0.006878307;0;0;Mar;1;1;7;9;Returning_Visitor;TRUE;FALSE
0;0;3;56;10;369;0;0.016666667;0;0;Mar;1;1;4;2;New_Visitor;TRUE;FALSE
0;0;0;0;5;1.366.666.667;0.02;0.12;0;0;Mar;3;2;1;10;Returning_Visitor;TRUE;FALSE
1;0;0;0;8;436;0;0.022222222;0;0;Mar;2;4;6;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;5;132;0;0.04;0;0;Mar;1;1;1;1;Returning_Visitor;TRUE;FALSE
2;63;0;0;35;8.503.333.333;0;0.005405405;0;0;Mar;2;2;3;2;New_Visitor;TRUE;FALSE
6;1.365.555.556;0;0;59;3.224.819.084;0.002985075;0.011923715;8.567.426.866;0;Mar;2;4;2;2;Returning_Visitor;TRUE;TRUE
2;11;0;0;20;3.636.666.667;0.01;0.016666667;0;0;Mar;2;2;1;3;Returning_Visitor;TRUE;FALSE
1;1.333.333.333;0;0;32;3.952.222.222;0.006060606;0.011111111;0;0;Mar;2;4;1;2;Returning_Visitor;TRUE;FALSE
0;0;1;55;9;9.368.333.333;0;0.022222222;5.325.533.333;0;Mar;1;1;1;2;Returning_Visitor;TRUE;TRUE
5;310;1;73;16;416.4;0;0.011111111;0;0;Mar;1;1;1;2;Returning_Visitor;TRUE;FALSE
5;1417.5;0;0;36;1.051.248.276;0;0.002293202;0;0;Mar;2;2;5;2;Returning_Visitor;TRUE;FALSE
2;1.833.333.333;0;0;36;1.387.606.061;0.005263158;0.025438596;0;0;Mar;2;2;8;1;Returning_Visitor;TRUE;FALSE
6;9.188.888.889;0;0;25;4.372.222.222;0.028571429;0.035;0;0;Mar;3;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;3;96.5;0;0.022222222;0;0;Mar;1;1;1;3;Returning_Visitor;TRUE;FALSE
3;180;0;0;12;1436.5;0;0.013333333;2.775.904.925;0;Mar;2;2;2;2;Returning_Visitor;TRUE;TRUE
2;1.073.333.333;0;0;8;224;0;0.01;0;0;Mar;1;2;7;2;Returning_Visitor;TRUE;FALSE
2;211;1;58;71;3.424.583.333;0.001315789;0.015;0;0;Mar;2;2;5;3;Returning_Visitor;TRUE;FALSE
1;4;0;0;43;1418.5;0;0.018181818;0;0;Mar;4;1;2;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;1;1;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;36;116.672.619;0;0.025;4.599;0;Mar;1;1;1;3;Returning_Visitor;TRUE;TRUE
2;1.192.307.692;2;139;80;4.099.737.392;0.004117063;0.005279668;1.688.069.613;0;Mar;3;2;1;2;Returning_Visitor;TRUE;TRUE
1;0;0;0;4;31;0;0.05;0;0;Mar;2;2;2;10;Returning_Visitor;TRUE;FALSE
2;102;0;0;4;268;0;0.013333333;0;0;Mar;2;2;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;8;158.5;0;0.05;0;0;Mar;1;1;1;3;Returning_Visitor;TRUE;FALSE
1;7;0;0;11;298;0;0.006666667;0;0;Mar;3;2;3;3;Returning_Visitor;TRUE;FALSE
2;1223;4;416;21;275.567.094;0.004545455;0.027575758;0;0;Mar;3;2;1;2;Returning_Visitor;TRUE;FALSE
4;2.063.333.333;0;0;20;917.35;0;0.008333333;2.383.323.089;0;Mar;4;2;1;2;Returning_Visitor;TRUE;TRUE
3;242;0;0;12;286;0;0.014285714;0;0;Mar;1;1;1;2;New_Visitor;TRUE;FALSE
5;9.183.333.333;0;0;32;1.480.666.667;0;0.006857143;0;0;Mar;1;1;1;3;Returning_Visitor;TRUE;FALSE
2;58;0;0;50;9.524.345.238;0;0.011538462;2.179.730.769;0;Mar;4;2;2;11;Returning_Visitor;TRUE;TRUE
0;0;0;0;15;1.332.833.333;0.014285714;0.005714286;0;0;Mar;2;5;4;2;Returning_Visitor;TRUE;FALSE
5;89.75;0;0;16;4.679.166.667;0.011111111;0.016666667;0;0;Mar;3;2;4;2;Returning_Visitor;TRUE;FALSE
9;165.5;0;0;50;2.207.391.667;0.001724138;0.009972955;1.530.003.763;0;Mar;1;1;4;3;Returning_Visitor;TRUE;FALSE
1;13;0;0;10;391.85;0.018055556;0.046984127;0;0;Mar;3;2;4;3;Returning_Visitor;TRUE;FALSE
3;63;0;0;10;1.426.666.667;0;0.015384615;0;0;Mar;2;2;7;2;New_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;3;2;3;1;Returning_Visitor;TRUE;FALSE
4;6.707.142.857;0;0;21;2.588.958.333;0;0.011041667;0;0;Mar;3;2;2;8;New_Visitor;TRUE;FALSE
0;0;0;0;3;80;0;0.033333333;0;0;Mar;3;2;1;10;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;2;9;2;New_Visitor;TRUE;FALSE
1;17.May;0;0;8;163;0;0.011111111;0;0;Mar;3;2;1;2;New_Visitor;TRUE;FALSE
0;0;0;0;20;1.395.258.333;0;0.011111111;0;0;Mar;1;1;1;9;New_Visitor;TRUE;FALSE
2;148;0;0;9;4.166.666.667;0;0.004545455;0;0;Mar;3;2;6;2;New_Visitor;TRUE;FALSE
0;0;0;0;6;106;0.1;0.116666667;0;0;Mar;3;2;1;1;Returning_Visitor;TRUE;FALSE
4;103;1;41;16;515;0;0.010526316;0;0;Mar;3;2;3;6;Returning_Visitor;TRUE;FALSE
3;221;0;0;17;4.895.833.333;0;0.011764706;0;0;Mar;1;1;1;3;New_Visitor;TRUE;FALSE
1;10;0;0;23;6.608.166.667;0;0.025;0;0;Mar;2;4;1;3;Returning_Visitor;TRUE;FALSE
4;118;3;67;44;1.489.144.444;0.004081633;0.014693878;0;0;Mar;3;2;6;1;Returning_Visitor;TRUE;FALSE
2;75;0;0;14;851;0;0.014285714;2.288.908.649;0;Mar;1;1;1;2;New_Visitor;TRUE;TRUE
0;0;0;0;3;183;0;0.066666667;0;0;Mar;1;1;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;43;1.650.416.667;0;0.003875969;0;0;Mar;2;2;7;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;15;447.5;0.03;0.065333333;0;0;Mar;3;2;4;1;Returning_Visitor;TRUE;FALSE
2;37;0;0;3;17;0;0.05;0;0;Mar;3;2;1;2;New_Visitor;TRUE;FALSE
4;6.633.333.333;2;5.816.666.667;38;1.524.702.381;0;0.006628788;0;0;Mar;2;2;3;2;New_Visitor;TRUE;FALSE
4;14;0;0;13;288;0.0125;0.0375;0;0;Mar;1;1;4;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;2;31;3;47;0.04;0.08;0;0;Mar;1;1;6;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;4.518.333.333;0.028571429;0.076190476;0;0;Mar;3;2;1;3;Returning_Visitor;TRUE;FALSE
11;3.778.333.333;0;0;40;1.337.842.794;0.008695652;0.022304507;0;0;Mar;3;2;3;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;2;7;1;Returning_Visitor;TRUE;FALSE
1;95.5;0;0;7;381.5;0;0.025;0;0;Mar;1;1;3;2;Returning_Visitor;TRUE;FALSE
6;129.75;0;0;42;1173.07;0;0.005319149;1.895.323.404;0;Mar;2;2;3;8;New_Visitor;TRUE;TRUE
0;0;1;0;35;1928;0.008333333;0.023611111;0;0;Mar;2;5;8;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;1;1;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;6;255;0;0.008333333;0;0;Mar;1;2;8;2;Returning_Visitor;TRUE;FALSE
5;46;1;17;33;1.540.583.333;0;0.01547619;1.084.440.741;0;Mar;2;2;2;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;19;9.266.333.333;0.011111111;0.02962963;0;0;Mar;2;2;2;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;26;1.685.266.667;0.007692308;0.034615385;0;0;Mar;2;2;6;3;Returning_Visitor;TRUE;FALSE
2;18;0;0;30;474.5;0;0.003225806;0;0;Mar;1;1;3;2;Returning_Visitor;TRUE;FALSE
7;2.503.333.333;0;0;7;1.803.333.333;0;0.02;0;0;Mar;2;2;1;2;New_Visitor;TRUE;FALSE
2;12;0;0;8;60;0;0.02;0;0;Mar;2;2;3;2;New_Visitor;TRUE;FALSE
0;0;0;0;9;186.7;0;0.022222222;0;0;Mar;2;2;1;2;Returning_Visitor;TRUE;FALSE
7;1.086.666.667;6;853.75;194;6.737.271.825;0.000123762;0.006138614;0;0;Mar;2;5;1;3;Returning_Visitor;TRUE;FALSE
7;2.301.666.667;3;222;140;8.961.407.671;0.00137931;0.012980564;0;0;Mar;2;5;2;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;8;213.5;0;0.05;0;0;Mar;2;5;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;8;316;0;0.019047619;0;0;Mar;1;1;1;2;New_Visitor;TRUE;FALSE
0;0;0;0;3;48;0;0.033333333;0;0;Mar;2;2;5;1;Returning_Visitor;TRUE;FALSE
3;14.May;0;0;25;1040.75;0;0.024266667;0;0;Mar;4;1;1;2;Returning_Visitor;TRUE;FALSE
1;1.142.857.143;0;0;13;8.332.333.333;0;0.005555556;0;0;Mar;2;2;3;2;Returning_Visitor;TRUE;FALSE
3;32;0;0;20;453.625;0;0.001058201;0;0;Mar;2;2;1;2;New_Visitor;TRUE;FALSE
0;0;0;0;4;538;0;0.075;0;0;Mar;1;1;4;3;Returning_Visitor;TRUE;FALSE
1;41;0;0;9;314.9;0;0.04;0;0;Mar;1;1;6;9;New_Visitor;TRUE;FALSE
0;0;0;0;18;6.288.333.333;0;0.005555556;0;0;Mar;1;1;2;2;Returning_Visitor;TRUE;FALSE
1;6;0;0;20;7.398.333.333;0.019047619;0.030952381;0;0;Mar;2;2;3;3;Returning_Visitor;TRUE;FALSE
0;0;3;65;15;1.957.616.667;0;0.00625;0;0;Mar;1;1;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;8;170;0.075;0.08;0;0;Mar;1;1;7;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;4;47;0.1;0.125;0;0;Mar;2;2;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;3;3;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;14;2.660.166.667;0;0.042857143;0;0;Mar;3;2;1;1;Returning_Visitor;TRUE;FALSE
4;1.583.333.333;1;9;9;634.2;0.005555556;0.008095238;0;0;Mar;3;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;22;762.547.619;0;0.017391304;0;0;Mar;2;2;1;3;Returning_Visitor;TRUE;FALSE
2;9;1;201;33;1.593.388.889;0.011428571;0.031515152;0;0;Mar;2;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;9;639;0;0.025;812.475;0;Mar;1;1;2;9;Returning_Visitor;TRUE;TRUE
1;87;3;40;17;546;0;0.004761905;0;0;Mar;3;6;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;8;377.5;0.0125;0.025;0;0;Mar;3;2;4;11;Returning_Visitor;TRUE;FALSE
1;7;2;562;36;1.300.190.476;0.010810811;0.038738739;0;0;Mar;2;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;3;64;0;0.066666667;0;0;Mar;3;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;6;95.5;0;0.033333333;0;0;Mar;2;2;7;13;Returning_Visitor;TRUE;FALSE
0;0;0;0;62;113.660.303;0;0.003517665;0;0;Mar;1;1;1;3;Returning_Visitor;TRUE;FALSE
6;1.902.857.143;6;609;47;2.989.494.048;0;0.004813218;30.897.985;0;Mar;2;2;1;8;New_Visitor;TRUE;TRUE
2;1.566.666.667;0;0;30;1724.25;0.013793103;0.032413793;0;0;Mar;2;2;3;1;Returning_Visitor;TRUE;FALSE
8;183;4;571.5;14;333.6;0;0.01;1.543.344;0;Mar;1;1;1;2;Returning_Visitor;TRUE;TRUE
1;25;0;0;28;2.258.833.333;0.007142857;0.046428571;0;0;Mar;2;2;3;3;Returning_Visitor;TRUE;FALSE
1;146;0;0;11;2.678.333.333;0.018181818;0.036363636;0;0;Mar;1;1;4;2;Returning_Visitor;TRUE;FALSE
14;1.155.666.667;0;0;20;106.916.829;0;0.013;0;0;Mar;2;5;1;3;Returning_Visitor;TRUE;FALSE
6;355.5;0;0;11;134.9;0.013333333;0.005333333;0;0;Mar;3;2;1;8;New_Visitor;TRUE;FALSE
0;0;0;0;7;169;0;0.057142857;0;0;Mar;2;2;3;3;Returning_Visitor;TRUE;FALSE
4;74;0;0;37;2.517.048.459;0.005128205;0.019615385;0;0;Mar;3;2;2;1;Returning_Visitor;TRUE;FALSE
0;0;1;0;1;44;0;0.1;0;0;Mar;2;2;6;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;2;86;0;0.1;0;0;Mar;2;4;3;1;Returning_Visitor;TRUE;FALSE
5;32;2;3;33;1.039.766.667;0;0.02027027;0;0;Mar;2;4;3;2;Returning_Visitor;TRUE;FALSE
3;78;0;0;11;3.691.666.667;0;0.023076923;0;0;Mar;3;2;3;1;Returning_Visitor;TRUE;FALSE
1;102.5;0;0;5;97;0;0.011111111;0;0;Mar;3;2;1;9;New_Visitor;TRUE;FALSE
1;26;1;55;12;457;0.014285714;0.04047619;0;0;Mar;2;2;9;6;Returning_Visitor;TRUE;FALSE
0;0;0;0;3;24;0.066666667;0.133333333;0;0;Mar;3;2;3;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;5;1.803.333.333;0.02;0.02;0;0;Mar;1;1;1;3;Returning_Visitor;TRUE;FALSE
2;77.5;0;0;19;5.987.833.333;0;0.002631579;0;0;Mar;3;2;2;9;New_Visitor;TRUE;FALSE
3;275;1;29.May;30;1.107.047.619;0;0.017760943;3.598.106.601;0;Mar;3;2;3;1;Returning_Visitor;TRUE;TRUE
0;0;0;0;37;1.118.647.186;0;0.008148148;0;0;Mar;1;1;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;2;86;0;0.05;0;0;Mar;1;1;1;9;Returning_Visitor;TRUE;FALSE
0;0;0;0;59;3036.4;0;0.021186441;0;0;Mar;2;2;6;13;Returning_Visitor;TRUE;FALSE
0;0;0;0;9;6.406.666.667;0;0.011111111;0;0;Mar;3;2;7;1;Returning_Visitor;TRUE;FALSE
7;2.133.916.667;0;0;32;1.350.391.667;0;0.017877551;0;0;Mar;2;2;1;8;Returning_Visitor;TRUE;FALSE
0;0;0;0;44;1112;0;0.006818182;0;0;Mar;4;1;4;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;2;171;0;0.1;0;0;Mar;3;2;2;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;2;115;0;0.05;0;0;Mar;3;3;1;9;Returning_Visitor;TRUE;FALSE
0;0;0;0;39;609.5;0;0.005128205;0;0;Mar;2;2;2;2;Returning_Visitor;TRUE;FALSE
2;37;0;0;21;7.753.333.333;0;0.009090909;0;0;Mar;4;1;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;13;973.5;0;0.046153846;0;0;Mar;2;2;1;1;Returning_Visitor;TRUE;FALSE
3;42.6;2;41.5;18;1.049.516.667;0.023809524;0.03968254;1.425.648.352;0;Mar;3;2;2;3;Returning_Visitor;TRUE;TRUE
4;55.75;0;0;19;685.95;0;0.017724868;7.141.428.571;0;Mar;3;2;7;2;Returning_Visitor;TRUE;TRUE
3;79;0;0;36;2517;0;0.005405405;2.723.866.195;0;Mar;2;10;2;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;19;7.513.333.333;0;0.002777778;1.362.630.613;0;Mar;2;2;1;2;Returning_Visitor;TRUE;TRUE
8;4.293.333.333;1;56;35;1.549.857.143;0.005263158;0.019210526;0;0;Mar;2;2;1;2;Returning_Visitor;TRUE;FALSE
6;111;0;0;12;202.25;0.025;0.029166667;0;0;Mar;3;2;1;1;Returning_Visitor;TRUE;FALSE
1;40;5;279.5;62;1.088.830.952;0.000980392;0.007230392;1.148.461.765;0;Mar;3;2;1;9;Returning_Visitor;TRUE;TRUE
4;40;2;146;56;286.690.202;0;0.010451977;857.528.587;0;Mar;2;2;2;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;360.75;0;0.033333333;0;0;Mar;1;1;1;2;New_Visitor;TRUE;FALSE
0;0;0;0;5;112;0;0.02;0;0;Mar;3;2;1;2;Returning_Visitor;TRUE;FALSE
6;139;0;0;29;491.1;0;0.003333333;0;0;Mar;2;2;1;2;New_Visitor;TRUE;FALSE
2;22;1;49;22;6.021.666.667;0;0.008695652;0;0;Mar;2;2;1;2;New_Visitor;TRUE;FALSE
4;4.853.333.333;2;18;19;3.453.833.333;0;0.005797101;0;0;Mar;3;2;3;8;New_Visitor;TRUE;FALSE
0;0;0;0;4;75.5;0;0.05;0;0;Mar;2;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;2;57;0;0.1;0;0;Mar;3;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;4;738;0.1;0.15;0;0;Mar;2;5;4;2;Returning_Visitor;TRUE;FALSE
7;63.5;5;100.25;62;1.573.233.333;0;0.004594595;0;0;Mar;2;2;6;3;Returning_Visitor;TRUE;FALSE
2;24.Jun;0;0;26;7.795.051.587;0.011111111;0.034403292;1.255.220.741;0;Mar;1;1;3;1;Returning_Visitor;TRUE;TRUE
2;98.25;0;0;10;303.25;0;0.011111111;0;0;Mar;3;2;2;2;New_Visitor;TRUE;FALSE
1;45;0;0;10;413;0;0.009090909;0;0;Mar;2;4;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;18;550.5;0;0.031481481;0;0;Mar;1;1;1;2;Returning_Visitor;TRUE;FALSE
4;197;1;25;46;1.596.672.282;0;0.008;1.992.584.938;0;Mar;4;2;2;2;New_Visitor;TRUE;FALSE
0;0;0;0;2;49;0;0.1;0;0;Mar;2;2;1;3;Returning_Visitor;TRUE;FALSE
1;6;0;0;61;2183.5;0;0.003225806;0;0;Mar;2;2;7;9;Returning_Visitor;TRUE;FALSE
1;11.May;0;0;10;234.475;0;0.011111111;0;0;Mar;1;1;1;2;Returning_Visitor;TRUE;FALSE
5;141;0;0;33;1.371.633.333;0;0.005555556;4.471.103.438;0;Mar;2;4;3;8;New_Visitor;TRUE;TRUE
0;0;0;0;3;51.5;0;0.066666667;0;0;Mar;3;2;1;10;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;1;1;1;9;Returning_Visitor;TRUE;FALSE
4;63;0;0;5;95.5;0;0.025;0;0;Mar;3;2;1;9;New_Visitor;TRUE;FALSE
6;135.65;0;0;40;158.927.381;0;0.020767196;0;0;Mar;4;1;3;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;2;5;3;Returning_Visitor;TRUE;FALSE
